V1	V2	V3	V4
JJ-35	LCG09-2	53485	0.0577077685332336
JJ-35	LCG09-3	55109	0.0558801647643761
JJ-35	LCG09-4	54441	0.0551881853749931
JJ-35	LCG09-5	53948	0.058658337658486
JJ-35	XH-13	70620	0.0646205041064854
JJ-35	XHDC-2	72140	0.0667244247296923
JJ-35	XHDC-5	60703	0.0611749007462564
JJ-35	XHDC-6	67482	0.0633650454936131
JJ-35	XHDC-7	69333	0.0640604041365583
JJ-35	FQ-10	58776	0.0597012386007894
JJ-35	FQ-14	52646	0.0598146107966417
JJ-35	FQ-26	65259	0.0626886712943809
JJ-35	FQ-27	62532	0.0612006652593872
JJ-35	FQ-6	62050	0.0608863819500403
JJ-35	26	69144	0.0649658683327548
JJ-35	27	68799	0.0627552726057065
JJ-35	28	73038	0.0662874120320929
JJ-35	31	74070	0.068536519508573
JJ-35	CX-29	72067	0.0650436399461612
JJ-35	DF-5	61642	0.0614840530806917
JJ-35	DFDC-11	73304	0.0677657426607007
JJ-35	DFDC-13	71033	0.0652443230611124
JJ-35	DFDC-14	72586	0.0669068415396909
JJ-35	DFDC-19	72369	0.0665892854675344
JJ-35	Q-14	69418	0.0634921778213144
JJ-35	Q-19	67853	0.0620606310701074
JJ-35	Q-20	59656	0.059658709936972
JJ-35	Q-30	71834	0.0652615752986051
JJ-35	Q-6	71946	0.0659730909293081
JJ-35	H-22	34461	0.0525376512579438
JJ-35	H-25	38715	0.0538680098153171
JJ-35	H-26	34431	0.0551537858325346
JJ-35	HDC-3	37546	0.0530149683055452
JJ-35	HDC-4	36642	0.0527400251077998
JJ-35	HM2	35531	0.175593144015085
JJ-35	HM3	37294	0.180109400976028
JJ-35	HM4	35910	0.178752436647173
JJ-35	HM5	44307	0.184361387591126
JJ-35	HM6	44780	0.184468512728897
JJ-71	JJ-92	66786	0.0716617255113347
JJ-71	JJ-103	79263	0.0726568512420675
JJ-71	JJ-52	79740	0.0733195385001254
JJ-71	JJ-97	79880	0.0743865798698047
JJ-71	JJC-73	78174	0.0718525340906184
JJ-71	117	61364	0.0631396258392543
JJ-71	LCG09-2	55440	0.0616161616161616
JJ-71	LCG09-3	57194	0.0591670454942826
JJ-71	LCG09-4	56513	0.0581813034169129
JJ-71	LCG09-5	55885	0.0615907667531538
JJ-71	XH-13	74853	0.0683406142706371
JJ-71	XHDC-2	76413	0.0698245063012838
JJ-71	XHDC-5	63362	0.0650074176951485
JJ-71	XHDC-6	70947	0.067317856991839
JJ-71	XHDC-7	73099	0.069200673059823
JJ-71	FQ-10	61199	0.0635059396395366
JJ-71	FQ-14	54564	0.0637141705153581
JJ-71	FQ-26	68147	0.0661291032620658
JJ-71	FQ-27	65098	0.0645565147930812
JJ-71	FQ-6	64611	0.0647954682639179
JJ-71	26	72889	0.0690570593642388
JJ-71	27	72483	0.0671605755832402
JJ-71	28	77433	0.06996371056268
JJ-71	31	78726	0.0731651550948861
JJ-71	CX-29	76426	0.0699500170099181
JJ-71	DF-5	64715	0.0650467434134281
JJ-71	DFDC-11	78168	0.0714806570463617
JJ-71	DFDC-13	75432	0.0694466539399724
JJ-71	DFDC-14	77014	0.0707988157997247
JJ-71	DFDC-19	76958	0.0709932690558486
JJ-71	Q-14	73370	0.068822406978329
JJ-71	Q-19	71606	0.0657556629332737
JJ-71	Q-20	62368	0.0631814391995895
JJ-71	Q-30	76185	0.0707028942705257
JJ-71	Q-6	76480	0.0701948221757322
JJ-71	H-22	35138	0.055723148727873
JJ-71	H-25	39550	0.0568015170670038
JJ-71	H-26	35105	0.0570858852015382
JJ-71	HDC-3	38323	0.0565587245257417
JJ-71	HDC-4	37350	0.055475234270415
JJ-71	HM2	36849	0.178946511438574
JJ-71	HM3	38639	0.183273376640182
JJ-71	HM4	37107	0.181003584229391
JJ-71	HM5	46228	0.188057021718439
JJ-71	HM6	46743	0.188177908991721
JJ-92	JJ-103	64567	0.0659702324716961
JJ-92	JJ-52	64909	0.0656534532961531
JJ-92	JJ-97	64931	0.0650536723598897
JJ-92	JJC-73	63940	0.0647873005943072
JJ-92	117	52860	0.0579171396140749
JJ-92	LCG09-2	48549	0.0568909761272117
JJ-92	LCG09-3	49885	0.0539941866292473
JJ-92	LCG09-4	49141	0.0530921226674264
JJ-92	LCG09-5	48912	0.0570821066404972
JJ-92	XH-13	62167	0.0624447053903196
JJ-92	XHDC-2	63498	0.0651201612649217
JJ-92	XHDC-5	54402	0.0588213668615124
JJ-92	XHDC-6	59817	0.0617383018205527
JJ-92	XHDC-7	61383	0.062631347441474
JJ-92	FQ-10	52789	0.0569152664380837
JJ-92	FQ-14	47627	0.0579818170365549
JJ-92	FQ-26	58359	0.0611388132079028
JJ-92	FQ-27	56067	0.060115576007277
JJ-92	FQ-6	55672	0.0593655697657709
JJ-92	26	61157	0.0629282011871086
JJ-92	27	60806	0.060832812551393
JJ-92	28	64079	0.0643658608904633
JJ-92	31	64856	0.0667864191439497
JJ-92	CX-29	63276	0.0632467286174853
JJ-92	DF-5	54930	0.0594392863644639
JJ-92	DFDC-11	64193	0.0655211627436013
JJ-92	DFDC-13	62403	0.063049853372434
JJ-92	DFDC-14	63659	0.0634867025872225
JJ-92	DFDC-19	63398	0.0637086343417773
JJ-92	Q-14	61353	0.0613091454370609
JJ-92	Q-19	59954	0.0608883477332622
JJ-92	Q-20	53450	0.0586997193638915
JJ-92	Q-30	63138	0.0635195920048149
JJ-92	Q-6	63136	0.0637908641662443
JJ-92	H-22	31697	0.0529229895573714
JJ-92	H-25	35629	0.0523730668837183
JJ-92	H-26	31855	0.0525506199968608
JJ-92	HDC-3	34614	0.0515687294158433
JJ-92	HDC-4	33765	0.0524655708573967
JJ-92	HM2	31995	0.17326144710111
JJ-92	HM3	33661	0.178025014111286
JJ-92	HM4	32468	0.176250461993347
JJ-92	HM5	39561	0.181466595889892
JJ-92	HM6	39976	0.181834100460276
JJ-103	JJ-52	84119	0.0808140848084262
JJ-103	JJ-97	84281	0.0814655734981787
JJ-103	JJC-73	81950	0.078993288590604
JJ-103	117	61339	0.0621871892270823
JJ-103	LCG09-2	55425	0.0607938655841227
JJ-103	LCG09-3	57181	0.0590493345691751
JJ-103	LCG09-4	56476	0.0591755790070118
JJ-103	LCG09-5	55915	0.0606456228203523
JJ-103	XH-13	75054	0.0676379673301889
JJ-103	XHDC-2	76738	0.071229377883187
JJ-103	XHDC-5	63459	0.064317118139271
JJ-103	XHDC-6	71157	0.0672386413142769
JJ-103	XHDC-7	73347	0.0688099036088729
JJ-103	FQ-10	61269	0.0620950235845207
JJ-103	FQ-14	54633	0.0628832390679626
JJ-103	FQ-26	68273	0.0658093243302623
JJ-103	FQ-27	65211	0.0645136556715891
JJ-103	FQ-6	64756	0.0644573475816913
JJ-103	26	73095	0.0688419180518503
JJ-103	27	72709	0.0670274656507447
JJ-103	28	77899	0.070366756954518
JJ-103	31	79160	0.0730293077311774
JJ-103	CX-29	76747	0.0702633327687076
JJ-103	DF-5	64720	0.0650185414091471
JJ-103	DFDC-11	78527	0.0723318094413386
JJ-103	DFDC-13	75817	0.069582019863619
JJ-103	DFDC-14	77362	0.0703898554846048
JJ-103	DFDC-19	77300	0.0716623544631307
JJ-103	Q-14	73518	0.0680377594602682
JJ-103	Q-19	71824	0.0670527957228781
JJ-103	Q-20	62414	0.0637276893004775
JJ-103	Q-30	76489	0.0711213377086901
JJ-103	Q-6	76772	0.0703707080706508
JJ-103	H-22	35115	0.0550477004129289
JJ-103	H-25	39528	0.0552899210686096
JJ-103	H-26	35078	0.0562318262158618
JJ-103	HDC-3	38274	0.0567878977896222
JJ-103	HDC-4	37339	0.0553576689252524
JJ-103	HM2	36878	0.179890449590542
JJ-103	HM3	38680	0.184164943123061
JJ-103	HM4	37174	0.181995480712326
JJ-103	HM5	46309	0.188386706687685
JJ-103	HM6	46809	0.188916661325813
JJ-52	JJ-97	85003	0.0827500205875087
JJ-52	JJC-73	82672	0.0796400232243081
JJ-52	117	61454	0.0621033618641586
JJ-52	LCG09-2	55582	0.0607480839120579
JJ-52	LCG09-3	57358	0.0582133268245057
JJ-52	LCG09-4	56637	0.0579126719282448
JJ-52	LCG09-5	56040	0.0614293361884368
JJ-52	XH-13	75451	0.0692436150614306
JJ-52	XHDC-2	77189	0.0704698856054619
JJ-52	XHDC-5	63779	0.0656956051364869
JJ-52	XHDC-6	71521	0.0675046489842144
JJ-52	XHDC-7	73767	0.0691772743909878
JJ-52	FQ-10	61525	0.0635351483136936
JJ-52	FQ-14	54827	0.0631075929742645
JJ-52	FQ-26	68563	0.0666613187871009
JJ-52	FQ-27	65501	0.0649684737637593
JJ-52	FQ-6	64996	0.0643039571665949
JJ-52	26	73480	0.0690800217746326
JJ-52	27	73080	0.0680350301039956
JJ-52	28	78312	0.0700978138727143
JJ-52	31	79674	0.0735246127971484
JJ-52	CX-29	77158	0.070083465097592
JJ-52	DF-5	65049	0.0662577441620932
JJ-52	DFDC-11	78978	0.0723745853275596
JJ-52	DFDC-13	76246	0.0701872885134958
JJ-52	DFDC-14	77811	0.0712110112966033
JJ-52	DFDC-19	77745	0.0717409479709306
JJ-52	Q-14	73869	0.0682627353829076
JJ-52	Q-19	72159	0.0662218157125237
JJ-52	Q-20	62679	0.0643676510474002
JJ-52	Q-30	76892	0.0710737137803673
JJ-52	Q-6	77148	0.0716350391455384
JJ-52	H-22	35232	0.0544959128065395
JJ-52	H-25	39624	0.0566575812638805
JJ-52	H-26	35148	0.0563758962103107
JJ-52	HDC-3	38375	0.056742671009772
JJ-52	HDC-4	37445	0.0551208439043931
JJ-52	HM2	37023	0.179320962644842
JJ-52	HM3	38871	0.184134701962903
JJ-52	HM4	37320	0.182234726688103
JJ-52	HM5	46534	0.188453603816564
JJ-52	HM6	47028	0.188834311474015
JJ-97	JJC-73	82834	0.0800878866166067
JJ-97	117	61551	0.0626066189013988
JJ-97	LCG09-2	55677	0.0617759577563446
JJ-97	LCG09-3	57390	0.0587036069001568
JJ-97	LCG09-4	56711	0.0586394173969777
JJ-97	LCG09-5	56103	0.0610127800652372
JJ-97	XH-13	75538	0.0695345389075697
JJ-97	XHDC-2	77296	0.0719118712481888
JJ-97	XHDC-5	63825	0.0661966314140227
JJ-97	XHDC-6	71611	0.0681808660680622
JJ-97	XHDC-7	73850	0.0691401489505755
JJ-97	FQ-10	61620	0.0637536514118793
JJ-97	FQ-14	54888	0.0627823932371374
JJ-97	FQ-26	68653	0.0664938167305143
JJ-97	FQ-27	65568	0.0655883967789165
JJ-97	FQ-6	65092	0.0650387144349536
JJ-97	26	73572	0.0694081987712717
JJ-97	27	73132	0.0681849258874364
JJ-97	28	78414	0.0714349478409468
JJ-97	31	79792	0.0742743633446962
JJ-97	CX-29	77292	0.0705506391347099
JJ-97	DF-5	65149	0.0657339329843896
JJ-97	DFDC-11	79109	0.0729436600133992
JJ-97	DFDC-13	76359	0.0704370146282691
JJ-97	DFDC-14	77935	0.0709116571501893
JJ-97	DFDC-19	77834	0.0725004496749493
JJ-97	Q-14	73967	0.0679221815133776
JJ-97	Q-19	72283	0.0668967807091571
JJ-97	Q-20	62768	0.0648339918429773
JJ-97	Q-30	77032	0.0711068127531416
JJ-97	Q-6	77263	0.0709136326572875
JJ-97	H-22	35246	0.0557935652272598
JJ-97	H-25	39638	0.0557545789394016
JJ-97	H-26	35193	0.0566163725740914
JJ-97	HDC-3	38422	0.0565301129561189
JJ-97	HDC-4	37457	0.0563045625650746
JJ-97	HM2	37051	0.181358127985749
JJ-97	HM3	38844	0.186373699927917
JJ-97	HM4	37325	0.183724045545881
JJ-97	HM5	46548	0.19045931081894
JJ-97	HM6	47043	0.190410900665349
JJC-73	117	60778	0.0612392642074435
JJC-73	LCG09-2	54950	0.0588444040036397
JJC-73	LCG09-3	56700	0.057636684303351
JJC-73	LCG09-4	55949	0.0571681352660459
JJC-73	LCG09-5	55410	0.0606749684172532
JJC-73	XH-13	74165	0.0668711656441718
JJC-73	XHDC-2	75756	0.0693080416072654
JJC-73	XHDC-5	62825	0.0634858734580183
JJC-73	XHDC-6	70305	0.0659128084773487
JJC-73	XHDC-7	72549	0.0677748831824009
JJC-73	FQ-10	60663	0.0610916044376308
JJC-73	FQ-14	54125	0.0621062355658199
JJC-73	FQ-26	67568	0.0655043807719631
JJC-73	FQ-27	64584	0.0637696643131426
JJC-73	FQ-6	64137	0.0636917847732198
JJC-73	26	72198	0.0681182304218953
JJC-73	27	71834	0.0658949800929922
JJC-73	28	76862	0.0692930186568135
JJC-73	31	78140	0.0724148963399027
JJC-73	CX-29	75824	0.0687381304072589
JJC-73	DF-5	64150	0.0637412314886984
JJC-73	DFDC-11	77464	0.070290715687287
JJC-73	DFDC-13	74891	0.0685129054225474
JJC-73	DFDC-14	76353	0.0699579584299242
JJC-73	DFDC-19	76325	0.0712414018997707
JJC-73	Q-14	72643	0.0673017358864584
JJC-73	Q-19	71039	0.0659426512197525
JJC-73	Q-20	61852	0.0636761947875574
JJC-73	Q-30	75595	0.0688736027515047
JJC-73	Q-6	75817	0.0691467612804516
JJC-73	H-22	34869	0.0546187157647194
JJC-73	H-25	39234	0.0544170872202681
JJC-73	H-26	34824	0.0558235699517574
JJC-73	HDC-3	38035	0.0545550151176548
JJC-73	HDC-4	37032	0.0550199827176496
JJC-73	HM2	36587	0.178793013912045
JJC-73	HM3	38365	0.183357226638864
JJC-73	HM4	36824	0.181362698240278
JJC-73	HM5	45844	0.18763633190821
JJC-73	HM6	46359	0.188064884919865
117	LCG09-2	52004	0.0603992000615337
117	LCG09-3	53728	0.0594289755807028
117	LCG09-4	53214	0.0589412560604352
117	LCG09-5	52497	0.0604701221022154
117	XH-13	59455	0.0585653014885207
117	XHDC-2	60412	0.0611550685294312
117	XHDC-5	52204	0.0569975480806068
117	XHDC-6	57200	0.059493006993007
117	XHDC-7	58492	0.0606407713875402
117	FQ-10	50889	0.0556898347383521
117	FQ-14	45964	0.0551301018188147
117	FQ-26	56141	0.0584243244687483
117	FQ-27	53956	0.057908295648306
117	FQ-6	53578	0.0570476688192915
117	26	58325	0.0586369481354479
117	27	58138	0.0593845677525887
117	28	60940	0.061158516573679
117	31	61440	0.0625244140625
117	CX-29	60338	0.061147204083662
117	DF-5	52896	0.0575185269207502
117	DFDC-11	61060	0.0621437929905011
117	DFDC-13	59606	0.0604469348723283
117	DFDC-14	60657	0.0609657582801655
117	DFDC-19	60468	0.0615449493947212
117	Q-14	58658	0.0592843260936275
117	Q-19	57495	0.0573354204713453
117	Q-20	51508	0.0555350625145608
117	Q-30	60252	0.0606369913031933
117	Q-6	60435	0.0615951021758915
117	H-22	31114	0.0495436138072893
117	H-25	34927	0.0509634380278867
117	H-26	31148	0.0495858482085527
117	HDC-3	33944	0.0496405844921046
117	HDC-4	33085	0.050460933957987
117	HM2	31154	0.171551004686397
117	HM3	32770	0.175511138236192
117	HM4	31597	0.174700129759154
117	HM5	38382	0.180631546037205
117	HM6	38777	0.18050648580344
LCG09-2	LCG09-3	48868	0.0573688303184088
LCG09-2	LCG09-4	48224	0.0565486065029861
LCG09-2	LCG09-5	47735	0.0583743584372054
LCG09-2	XH-13	53917	0.0571712075968618
LCG09-2	XHDC-2	54946	0.0595857751246679
LCG09-2	XHDC-5	48175	0.0549974052932019
LCG09-2	XHDC-6	52333	0.0575449525156211
LCG09-2	XHDC-7	53347	0.0574915177985641
LCG09-2	FQ-10	46852	0.0544907367881841
LCG09-2	FQ-14	42489	0.0539198380757372
LCG09-2	FQ-26	51555	0.0568034138298904
LCG09-2	FQ-27	49612	0.0570829637990809
LCG09-2	FQ-6	49245	0.0554167935831049
LCG09-2	26	53265	0.0576363465690416
LCG09-2	27	52953	0.0576926708590637
LCG09-2	28	55382	0.0602632624318371
LCG09-2	31	55821	0.0616076387022805
LCG09-2	CX-29	54729	0.0588901679182883
LCG09-2	DF-5	48328	0.0547508690614137
LCG09-2	DFDC-11	55241	0.0616571025144367
LCG09-2	DFDC-13	53971	0.0585221693131497
LCG09-2	DFDC-14	54993	0.0592439037695707
LCG09-2	DFDC-19	54751	0.0603276652481233
LCG09-2	Q-14	53482	0.0579727758872144
LCG09-2	Q-19	52436	0.0563067358303456
LCG09-2	Q-20	47284	0.0539082987902885
LCG09-2	Q-30	54686	0.0599056431262115
LCG09-2	Q-6	54670	0.059511615145418
LCG09-2	H-22	29232	0.0480637657361795
LCG09-2	H-25	32813	0.049584006338951
LCG09-2	H-26	29348	0.0498160010903639
LCG09-2	HDC-3	31815	0.0487663052019488
LCG09-2	HDC-4	31115	0.0493170496545075
LCG09-2	HM2	28598	0.168263514931114
LCG09-2	HM3	30096	0.17440855927698
LCG09-2	HM4	29135	0.171460442766432
LCG09-2	HM5	35015	0.178380693988291
LCG09-2	HM6	35344	0.177993435943866
LCG09-3	LCG09-4	50574	0.0239451101356428
LCG09-3	LCG09-5	49169	0.058848054668592
LCG09-3	XH-13	55474	0.0550077513790244
LCG09-3	XHDC-2	56627	0.0571988627333251
LCG09-3	XHDC-5	49454	0.0533425001011041
LCG09-3	XHDC-6	53868	0.0558958936659984
LCG09-3	XHDC-7	54935	0.0559388368071357
LCG09-3	FQ-10	48152	0.0510674530652932
LCG09-3	FQ-14	43785	0.0517186250999201
LCG09-3	FQ-26	52948	0.055044572032938
LCG09-3	FQ-27	51069	0.0542892948755605
LCG09-3	FQ-6	50664	0.05390415285015
LCG09-3	26	54740	0.0558001461454147
LCG09-3	27	54473	0.0548436840269491
LCG09-3	28	57085	0.0572654812998161
LCG09-3	31	57514	0.0595246374795702
LCG09-3	CX-29	56377	0.0570090639799918
LCG09-3	DF-5	49687	0.0535955078793246
LCG09-3	DFDC-11	56984	0.0588849501614488
LCG09-3	DFDC-13	55651	0.0561984510610771
LCG09-3	DFDC-14	56704	0.0573769046275395
LCG09-3	DFDC-19	56482	0.0579034028540066
LCG09-3	Q-14	55015	0.0559665545760247
LCG09-3	Q-19	53974	0.0547856375291807
LCG09-3	Q-20	48681	0.0525872516998418
LCG09-3	Q-30	56403	0.057665372409269
LCG09-3	Q-6	56369	0.0574961414962125
LCG09-3	H-22	29980	0.0457971981320881
LCG09-3	H-25	33549	0.0478702792929745
LCG09-3	H-26	30067	0.0476934845511691
LCG09-3	HDC-3	32546	0.0479014318195784
LCG09-3	HDC-4	31879	0.047131340380815
LCG09-3	HM2	29403	0.169880624426079
LCG09-3	HM3	30879	0.173969364292885
LCG09-3	HM4	29822	0.172138018912212
LCG09-3	HM5	35974	0.179032078723523
LCG09-3	HM6	36301	0.178176909727005
LCG09-4	LCG09-5	48540	0.0583230325504738
LCG09-4	XH-13	54850	0.0549863263445761
LCG09-4	XHDC-2	55931	0.0568021311973682
LCG09-4	XHDC-5	48783	0.0530205194432487
LCG09-4	XHDC-6	53145	0.0547934895098316
LCG09-4	XHDC-7	54278	0.0560079590257563
LCG09-4	FQ-10	47545	0.0514354821747818
LCG09-4	FQ-14	43079	0.0519858863947631
LCG09-4	FQ-26	52209	0.0551245953762761
LCG09-4	FQ-27	50332	0.0545478025907971
LCG09-4	FQ-6	50024	0.0538041739964817
LCG09-4	26	54091	0.0557671331644821
LCG09-4	27	53865	0.0546365914786967
LCG09-4	28	56368	0.0568230201532785
LCG09-4	31	56807	0.0584435016811308
LCG09-4	CX-29	55723	0.0561437826391257
LCG09-4	DF-5	49103	0.0528888255300084
LCG09-4	DFDC-11	56341	0.0583145489075451
LCG09-4	DFDC-13	55028	0.0556353129315985
LCG09-4	DFDC-14	55991	0.0572234823453769
LCG09-4	DFDC-19	55812	0.0573263814233498
LCG09-4	Q-14	54373	0.0544755669174039
LCG09-4	Q-19	53265	0.0547733032948465
LCG09-4	Q-20	47992	0.052133688948158
LCG09-4	Q-30	55718	0.0569115905093507
LCG09-4	Q-6	55757	0.0571408074322507
LCG09-4	H-22	29555	0.0465572661140247
LCG09-4	H-25	33065	0.04702858006956
LCG09-4	H-26	29549	0.0476327456089885
LCG09-4	HDC-3	32056	0.0472454454704268
LCG09-4	HDC-4	31408	0.0473923841059603
LCG09-4	HM2	29017	0.169590240204018
LCG09-4	HM3	30518	0.173094567140704
LCG09-4	HM4	29416	0.171012374218113
LCG09-4	HM5	35515	0.177967056173448
LCG09-4	HM6	35867	0.177781805001812
LCG09-5	XH-13	54322	0.0590460586870881
LCG09-5	XHDC-2	55354	0.0602937457094338
LCG09-5	XHDC-5	48416	0.0565205717118308
LCG09-5	XHDC-6	52615	0.0578922360543571
LCG09-5	XHDC-7	53715	0.0584752862328958
LCG09-5	FQ-10	47242	0.055670801405529
LCG09-5	FQ-14	42911	0.054601384260446
LCG09-5	FQ-26	51877	0.0581664321375561
LCG09-5	FQ-27	50002	0.0576076956921723
LCG09-5	FQ-6	49622	0.0560638426504373
LCG09-5	26	53573	0.0594142571817893
LCG09-5	27	53358	0.0577233029723753
LCG09-5	28	55782	0.0607185113477466
LCG09-5	31	56184	0.0629983625231383
LCG09-5	CX-29	55111	0.0614214948014008
LCG09-5	DF-5	48655	0.0568492446819443
LCG09-5	DFDC-11	55746	0.0614573242923259
LCG09-5	DFDC-13	54422	0.0594428723677924
LCG09-5	DFDC-14	55439	0.0599758292898501
LCG09-5	DFDC-19	55227	0.0610751987252612
LCG09-5	Q-14	53772	0.0590455999404895
LCG09-5	Q-19	52813	0.0581769640050745
LCG09-5	Q-20	47605	0.0563806322865245
LCG09-5	Q-30	55051	0.061061561097891
LCG09-5	Q-6	55098	0.0609641003303205
LCG09-5	H-22	29324	0.0484756513436093
LCG09-5	H-25	32900	0.0501671732522796
LCG09-5	H-26	29482	0.049911810596296
LCG09-5	HDC-3	31961	0.0508275711022809
LCG09-5	HDC-4	31259	0.0496497008861448
LCG09-5	HM2	28856	0.170934987524258
LCG09-5	HM3	30324	0.174877984434771
LCG09-5	HM4	29282	0.173912301072331
LCG09-5	HM5	35282	0.179780057819851
LCG09-5	HM6	35618	0.179291369532259
XH-13	XHDC-2	77273	0.0731497418244406
XH-13	XHDC-5	63573	0.0664590313497869
XH-13	XHDC-6	71438	0.0685629496906408
XH-13	XHDC-7	73715	0.0708471817133555
XH-13	FQ-10	59334	0.0604628037887215
XH-13	FQ-14	53055	0.0589105645085289
XH-13	FQ-26	65936	0.0624014195583596
XH-13	FQ-27	63041	0.0608492885582399
XH-13	FQ-6	62569	0.0610126420431843
XH-13	26	69878	0.0645124359598157
XH-13	27	69611	0.0641637097585152
XH-13	28	74105	0.0655556305242561
XH-13	31	75100	0.069081225033289
XH-13	CX-29	73086	0.065723941657773
XH-13	DF-5	62406	0.0612360990930359
XH-13	DFDC-11	74489	0.0672381156949348
XH-13	DFDC-13	72181	0.0660492373339244
XH-13	DFDC-14	73618	0.0665666005596457
XH-13	DFDC-19	73422	0.0671733267957833
XH-13	Q-14	70386	0.0648140255164379
XH-13	Q-19	68813	0.0626262479473355
XH-13	Q-20	60348	0.0603251143368463
XH-13	Q-30	72927	0.0668956627860737
XH-13	Q-6	73149	0.0672189640323176
XH-13	H-22	34638	0.0515907384952942
XH-13	H-25	38951	0.0533234063310313
XH-13	H-26	34566	0.0539547532257131
XH-13	HDC-3	37757	0.0535000132425775
XH-13	HDC-4	36776	0.0531596693495758
XH-13	HM2	35778	0.174897982000112
XH-13	HM3	37584	0.18007662835249
XH-13	HM4	36085	0.178536788139116
XH-13	HM5	44748	0.184499865915795
XH-13	HM6	45239	0.184829461305511
XHDC-2	XHDC-5	65352	0.0696459174929612
XHDC-2	XHDC-6	73413	0.0734202389222617
XHDC-2	XHDC-7	75805	0.0735901325770068
XHDC-2	FQ-10	60647	0.0615116988474286
XHDC-2	FQ-14	54314	0.0611260448503148
XHDC-2	FQ-26	67523	0.0641188928217052
XHDC-2	FQ-27	64584	0.0629412857673727
XHDC-2	FQ-6	64002	0.0634667666635418
XHDC-2	26	71675	0.0663829787234042
XHDC-2	27	71232	0.0660166778975741
XHDC-2	28	75933	0.0683760683760684
XHDC-2	31	77056	0.0718762977574751
XHDC-2	CX-29	74813	0.0680028871987489
XHDC-2	DF-5	63688	0.0633714357492777
XHDC-2	DFDC-11	76116	0.0693678070313732
XHDC-2	DFDC-13	73620	0.0674612876935615
XHDC-2	DFDC-14	75321	0.068101857383731
XHDC-2	DFDC-19	75041	0.0697018962966911
XHDC-2	Q-14	72003	0.0672680304987292
XHDC-2	Q-19	70304	0.0646122553482021
XHDC-2	Q-20	61665	0.0615584204978513
XHDC-2	Q-30	74600	0.06828418230563
XHDC-2	Q-6	74664	0.069022554376942
XHDC-2	H-22	35309	0.0548443739556487
XHDC-2	H-25	39644	0.0545479769952578
XHDC-2	H-26	35228	0.0556375610309981
XHDC-2	HDC-3	38399	0.0547670512252923
XHDC-2	HDC-4	37456	0.0553849850491243
XHDC-2	HM2	36572	0.177362463086514
XHDC-2	HM3	38372	0.181825289273429
XHDC-2	HM4	36914	0.180338083112098
XHDC-2	HM5	45756	0.186467348544453
XHDC-2	HM6	46224	0.186732000692281
XHDC-5	XHDC-6	61169	0.0645670192417728
XHDC-5	XHDC-7	62786	0.0680406460038862
XHDC-5	FQ-10	52338	0.0570904505330735
XHDC-5	FQ-14	47366	0.0572879280496559
XHDC-5	FQ-26	57856	0.0615407217920354
XHDC-5	FQ-27	55572	0.0596253508961347
XHDC-5	FQ-6	55116	0.0590481892735322
XHDC-5	26	60488	0.0622850813384473
XHDC-5	27	60161	0.0610611525739266
XHDC-5	28	63411	0.0629307217990569
XHDC-5	31	64093	0.0661616713213612
XHDC-5	CX-29	62441	0.063732163162025
XHDC-5	DF-5	54347	0.0577860783483909
XHDC-5	DFDC-11	63218	0.0648391280964282
XHDC-5	DFDC-13	61502	0.0619979838054047
XHDC-5	DFDC-14	62887	0.0633835291872724
XHDC-5	DFDC-19	62494	0.0636141069542676
XHDC-5	Q-14	60711	0.0620562995173856
XHDC-5	Q-19	59415	0.0603130522595304
XHDC-5	Q-20	53107	0.0576760125783795
XHDC-5	Q-30	62382	0.0641451059600526
XHDC-5	Q-6	62328	0.0647862918752407
XHDC-5	H-22	31882	0.0513926353428267
XHDC-5	H-25	35751	0.0524041285558446
XHDC-5	H-26	31899	0.0521959936048152
XHDC-5	HDC-3	34586	0.0516827618111375
XHDC-5	HDC-4	33905	0.051482082288748
XHDC-5	HM2	31899	0.168735697043794
XHDC-5	HM3	33533	0.173754212268512
XHDC-5	HM4	32409	0.173161776049863
XHDC-5	HM5	39401	0.178231516966574
XHDC-5	HM6	39750	0.177748427672956
XHDC-6	XHDC-7	70283	0.0703086094788213
XHDC-6	FQ-10	57425	0.059564649542882
XHDC-6	FQ-14	51572	0.0582874427984177
XHDC-6	FQ-26	63723	0.0626304474051755
XHDC-6	FQ-27	61089	0.0616150207074923
XHDC-6	FQ-6	60509	0.0603877109190368
XHDC-6	26	67049	0.0635207087354025
XHDC-6	27	66851	0.0640753317078279
XHDC-6	28	70763	0.0659737433404463
XHDC-6	31	71657	0.0678998562596815
XHDC-6	CX-29	69711	0.0652909870752105
XHDC-6	DF-5	59922	0.0612880077433997
XHDC-6	DFDC-11	70751	0.0672216647114528
XHDC-6	DFDC-13	68658	0.0643916222435841
XHDC-6	DFDC-14	70238	0.065641105954042
XHDC-6	DFDC-19	69886	0.0652061929427925
XHDC-6	Q-14	67410	0.063536567274885
XHDC-6	Q-19	65827	0.0622616859343431
XHDC-6	Q-20	58314	0.0603971602016668
XHDC-6	Q-30	69599	0.0658055431830917
XHDC-6	Q-6	69608	0.0665871738880588
XHDC-6	H-22	34043	0.052007754898217
XHDC-6	H-25	38233	0.0539455444249732
XHDC-6	H-26	34046	0.0533102273394819
XHDC-6	HDC-3	37000	0.0544594594594595
XHDC-6	HDC-4	36163	0.0531758980173105
XHDC-6	HM2	34777	0.173649250941714
XHDC-6	HM3	36548	0.179093247236511
